,age,income,membership_days,gender_F,gender_M,gender_O,offer_completed_after_view,reward,difficulty,duration,offer_type,email,mobile,social,web
9579,40.0,56000.0,342,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
10593,52.0,56000.0,247,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
5502,68.0,76000.0,324,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
21327,49.0,62000.0,454,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
8563,51.0,53000.0,206,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
10924,66.0,72000.0,309,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
1932,48.0,65000.0,1103,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
2353,63.0,74000.0,728,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
15866,20.0,49000.0,255,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
3238,40.0,99000.0,1670,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
27758,37.0,83000.0,400,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
42335,52.0,54000.0,1069,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
39988,58.0,51000.0,46,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
36636,44.0,55000.0,1106,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
34761,36.0,70000.0,1416,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
5623,56.0,94000.0,18,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
14988,75.0,86000.0,1084,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
20564,46.0,43000.0,209,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
25409,84.0,109000.0,8,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
18820,32.0,32000.0,365,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
6348,47.0,84000.0,404,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
6143,55.0,75000.0,282,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
785,26.0,40000.0,489,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
30451,95.0,44000.0,29,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
23206,59.0,116000.0,926,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
27776,65.0,51000.0,5,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
31829,70.0,74000.0,478,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
8043,66.0,47000.0,233,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
8322,33.0,59000.0,270,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
6317,87.0,48000.0,976,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
22082,46.0,51000.0,6,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
18576,64.0,61000.0,360,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
2169,63.0,50000.0,19,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
14152,43.0,67000.0,620,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
18713,57.0,66000.0,237,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
26457,41.0,73000.0,169,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
11837,58.0,100000.0,31,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
25872,59.0,98000.0,317,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
6595,49.0,58000.0,214,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
37289,42.0,75000.0,734,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
7603,67.0,57000.0,23,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
42212,28.0,72000.0,482,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
24357,54.0,42000.0,201,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
4655,48.0,46000.0,69,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
28269,60.0,84000.0,582,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
33264,70.0,111000.0,221,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
19822,91.0,53000.0,274,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
42433,40.0,52000.0,541,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
7075,27.0,68000.0,199,1,0,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
45034,83.0,72000.0,273,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
42491,23.0,69000.0,1487,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
44294,78.0,69000.0,814,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
5748,71.0,41000.0,601,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
17458,71.0,70000.0,118,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
29549,69.0,45000.0,131,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
26078,30.0,54000.0,808,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
11962,47.0,45000.0,1424,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
929,73.0,79000.0,80,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
46040,31.0,59000.0,97,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
22885,39.0,39000.0,318,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
8775,49.0,47000.0,932,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
11131,53.0,81000.0,242,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
28841,77.0,80000.0,982,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
11749,24.0,40000.0,909,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
2011,22.0,45000.0,325,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
17317,65.0,105000.0,92,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
40448,67.0,33000.0,223,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
44083,36.0,63000.0,244,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
19012,29.0,49000.0,253,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
27882,33.0,42000.0,1031,0,1,0,True,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
21339,39.0,53000.0,1047,0,0,1,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
26207,43.0,60000.0,1056,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
39401,50.0,57000.0,339,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
46479,60.0,37000.0,82,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
16409,44.0,51000.0,1471,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
11183,26.0,72000.0,596,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
40674,46.0,77000.0,689,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
23000,20.0,48000.0,360,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
36190,60.0,86000.0,498,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
42978,55.0,72000.0,319,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
46269,53.0,71000.0,90,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
18039,61.0,96000.0,690,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
1141,36.0,58000.0,459,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
10243,56.0,60000.0,232,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
15449,43.0,38000.0,691,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
16763,97.0,73000.0,270,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
3136,57.0,72000.0,1081,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
39827,46.0,32000.0,319,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
44880,56.0,57000.0,671,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
18646,51.0,86000.0,715,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
17878,74.0,71000.0,1625,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
34648,82.0,109000.0,26,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
42924,58.0,103000.0,153,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
28054,19.0,31000.0,117,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
36088,46.0,56000.0,1769,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
10223,75.0,94000.0,378,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
36849,58.0,75000.0,764,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
45637,54.0,40000.0,136,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
24986,23.0,70000.0,212,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
36329,39.0,55000.0,182,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
35485,40.0,61000.0,359,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
17534,48.0,47000.0,169,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
13763,70.0,81000.0,744,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
10527,70.0,84000.0,452,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
34644,67.0,97000.0,949,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
7467,50.0,53000.0,347,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
38457,56.0,95000.0,1059,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
44742,71.0,55000.0,305,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
39901,80.0,93000.0,529,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
9352,48.0,118000.0,519,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
12348,59.0,68000.0,1765,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
37500,73.0,73000.0,925,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
9438,65.0,112000.0,350,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
38308,80.0,61000.0,398,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
45556,27.0,42000.0,1668,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
1998,40.0,50000.0,142,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
24398,28.0,68000.0,653,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
34681,77.0,56000.0,578,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
2283,46.0,73000.0,1251,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
28983,19.0,42000.0,805,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
28712,74.0,37000.0,227,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
13406,64.0,74000.0,567,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
22818,68.0,118000.0,199,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
6443,89.0,93000.0,62,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
28040,62.0,51000.0,144,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
6035,50.0,75000.0,681,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
33208,72.0,75000.0,1074,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
30421,41.0,53000.0,181,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
34452,53.0,94000.0,255,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
11788,49.0,73000.0,364,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
19561,54.0,46000.0,350,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
17174,27.0,35000.0,892,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
40556,59.0,93000.0,329,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
40381,62.0,78000.0,317,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
11392,48.0,40000.0,46,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
4661,33.0,71000.0,854,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
12509,51.0,65000.0,754,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
9110,48.0,77000.0,115,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
10068,88.0,69000.0,316,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
34667,67.0,81000.0,1051,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
20610,85.0,31000.0,295,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
36697,21.0,39000.0,301,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
37885,71.0,54000.0,6,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
5893,81.0,77000.0,59,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
14390,35.0,55000.0,201,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
19108,71.0,88000.0,760,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
24340,70.0,70000.0,755,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
16735,32.0,46000.0,649,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
36637,44.0,55000.0,1106,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
29854,80.0,62000.0,1033,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
44733,30.0,33000.0,256,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
33759,39.0,35000.0,1563,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
10662,51.0,114000.0,934,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
34599,55.0,67000.0,478,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
32454,59.0,115000.0,723,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
16997,36.0,59000.0,332,0,1,0,True,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
25031,37.0,78000.0,65,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
3747,88.0,55000.0,279,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
17393,45.0,48000.0,66,1,0,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
38275,53.0,55000.0,302,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
44974,43.0,31000.0,822,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
23410,44.0,56000.0,774,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
1875,75.0,109000.0,235,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
22221,29.0,49000.0,61,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
3763,75.0,64000.0,674,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
45467,67.0,54000.0,687,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
35881,81.0,89000.0,942,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
13668,63.0,60000.0,70,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
13160,50.0,113000.0,293,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
37446,87.0,76000.0,803,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
15830,64.0,106000.0,596,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
3323,55.0,71000.0,529,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
44815,71.0,75000.0,397,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
22465,56.0,55000.0,225,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
3313,75.0,72000.0,982,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
44206,49.0,50000.0,379,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
46398,19.0,43000.0,1557,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
12757,69.0,103000.0,441,0,1,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
8217,27.0,71000.0,349,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
17760,74.0,83000.0,420,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
21413,73.0,43000.0,352,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
16037,31.0,37000.0,107,0,0,1,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
34341,47.0,59000.0,82,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
15129,46.0,56000.0,821,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
22238,25.0,34000.0,180,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
4495,77.0,111000.0,176,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
22084,46.0,51000.0,6,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
3114,48.0,39000.0,27,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
35695,57.0,75000.0,404,1,0,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
33679,55.0,109000.0,582,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
45103,44.0,74000.0,410,0,1,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
4915,22.0,68000.0,981,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
5467,23.0,45000.0,768,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
22793,76.0,54000.0,72,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
27046,40.0,45000.0,897,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
5486,57.0,84000.0,300,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
31387,44.0,99000.0,773,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
12618,63.0,95000.0,555,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
44972,43.0,31000.0,822,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
3831,51.0,63000.0,566,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
16744,50.0,110000.0,347,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
30550,27.0,41000.0,284,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
37528,36.0,61000.0,266,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
37818,43.0,72000.0,43,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
29119,57.0,43000.0,214,1,0,0,True,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
37481,60.0,77000.0,192,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
17563,51.0,96000.0,336,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
17729,72.0,104000.0,308,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
43131,36.0,39000.0,771,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
21207,47.0,58000.0,522,1,0,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
6800,71.0,53000.0,370,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
5812,65.0,113000.0,275,1,0,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
30567,56.0,73000.0,242,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
17859,61.0,63000.0,990,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
5414,71.0,90000.0,1162,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
8340,37.0,42000.0,110,0,1,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
30166,37.0,77000.0,575,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
29583,68.0,101000.0,1010,1,0,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
2802,51.0,84000.0,503,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
42678,60.0,113000.0,919,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
10342,92.0,108000.0,709,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
24034,54.0,66000.0,172,1,0,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
29077,64.0,53000.0,231,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
19859,100.0,47000.0,242,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
40654,32.0,68000.0,54,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
4381,54.0,80000.0,518,0,1,0,False,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
41762,49.0,51000.0,625,0,1,0,True,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
28977,60.0,43000.0,1205,0,1,0,False,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
21286,22.0,32000.0,283,1,0,0,False,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
6720,50.0,56000.0,551,1,0,0,True,5.0,5.0,5.0,bogo,1.0,1.0,1.0,1.0
26552,58.0,41000.0,284,0,1,0,False,10.0,10.0,5.0,bogo,1.0,1.0,1.0,1.0
28412,67.0,38000.0,465,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
2262,49.0,73000.0,1734,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
40266,53.0,62000.0,65,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
20415,23.0,46000.0,512,1,0,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
42144,38.0,68000.0,426,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
32379,61.0,98000.0,341,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
42827,51.0,58000.0,822,1,0,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
11201,39.0,45000.0,12,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
17589,52.0,41000.0,435,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
34832,49.0,75000.0,977,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
193,30.0,41000.0,236,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
46656,34.0,31000.0,138,0,1,0,False,10.0,10.0,7.0,bogo,1.0,1.0,1.0,0.0
8778,49.0,47000.0,932,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
30843,69.0,31000.0,597,0,1,0,False,0.0,0.0,3.0,informational,1.0,1.0,1.0,0.0
21939,69.0,43000.0,889,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
33595,53.0,81000.0,165,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
31309,49.0,36000.0,1040,0,1,0,False,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
43430,59.0,74000.0,11,1,0,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
17882,74.0,71000.0,1625,0,1,0,False,5.0,20.0,10.0,discount,1.0,0.0,0.0,1.0
18250,53.0,91000.0,206,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
28847,59.0,54000.0,1280,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
12478,66.0,70000.0,57,1,0,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
30531,52.0,92000.0,301,0,1,0,False,5.0,5.0,7.0,bogo,1.0,1.0,0.0,1.0
44507,68.0,97000.0,1299,0,1,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
24404,35.0,35000.0,1369,0,1,0,True,2.0,10.0,10.0,discount,1.0,1.0,1.0,1.0
14883,48.0,40000.0,212,0,1,0,True,3.0,7.0,7.0,discount,1.0,1.0,1.0,1.0
14581,68.0,87000.0,1689,0,1,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
16809,76.0,75000.0,736,1,0,0,False,0.0,0.0,4.0,informational,1.0,1.0,0.0,1.0
46486,40.0,56000.0,92,1,0,0,True,2.0,10.0,7.0,discount,1.0,1.0,0.0,1.0
